Id,Id2,Geography,Median household income in 1999
1400000US36047118800,36047118800,"Census Tract 1188, Kings County, New York",21683
1400000US36047119000,36047119000,"Census Tract 1190, Kings County, New York",25093
1400000US36047119200,36047119200,"Census Tract 1192, Kings County, New York",26585
1400000US36047119400,36047119400,"Census Tract 1194, Kings County, New York",30250
1400000US36047119600,36047119600,"Census Tract 1196, Kings County, New York",29188
1400000US36047120000,36047120000,"Census Tract 1200, Kings County, New York",30556
1400000US36047120200,36047120200,"Census Tract 1202, Kings County, New York",35741
1400000US36047120800,36047120800,"Census Tract 1208, Kings County, New York",30568
1400000US36047121000,36047121000,"Census Tract 1210, Kings County, New York",9919
1400000US36047121400,36047121400,"Census Tract 1214, Kings County, New York",8927
1400000US36047122000,36047122000,"Census Tract 1220, Kings County, New York",25807
1400000US36061000100,36061000100,"Census Tract 1, New York County, New York",0
1400000US36061000201,36061000201,"Census Tract 2.01, New York County, New York",21019
1400000US36061000202,36061000202,"Census Tract 2.02, New York County, New York",22750
1400000US36061000500,36061000500,"Census Tract 5, New York County, New York",0
1400000US36061000600,36061000600,"Census Tract 6, New York County, New York",19002
1400000US36061000700,36061000700,"Census Tract 7, New York County, New York",81071
1400000US36061000800,36061000800,"Census Tract 8, New York County, New York",25148
1400000US36061000900,36061000900,"Census Tract 9, New York County, New York",105456
1400000US36061001001,36061001001,"Census Tract 10.01, New York County, New York",41932
1400000US36061001002,36061001002,"Census Tract 10.02, New York County, New York",14519
1400000US36061001200,36061001200,"Census Tract 12, New York County, New York",25865
1400000US36061001300,36061001300,"Census Tract 13, New York County, New York",81609
1400000US36061001401,36061001401,"Census Tract 14.01, New York County, New York",39239
1400000US36061001402,36061001402,"Census Tract 14.02, New York County, New York",18984
1400000US36061001501,36061001501,"Census Tract 15.01, New York County, New York",40158
1400000US36061001502,36061001502,"Census Tract 15.02, New York County, New York",74531
1400000US36061001600,36061001600,"Census Tract 16, New York County, New York",23619
1400000US36061001800,36061001800,"Census Tract 18, New York County, New York",25747
1400000US36061002000,36061002000,"Census Tract 20, New York County, New York",11963
1400000US36061002100,36061002100,"Census Tract 21, New York County, New York",128384
1400000US36061002201,36061002201,"Census Tract 22.01, New York County, New York",25700
1400000US36061002202,36061002202,"Census Tract 22.02, New York County, New York",32425
1400000US36061002400,36061002400,"Census Tract 24, New York County, New York",16396
1400000US36061002500,36061002500,"Census Tract 25, New York County, New York",13611
1400000US36061002601,36061002601,"Census Tract 26.01, New York County, New York",28060
1400000US36061002602,36061002602,"Census Tract 26.02, New York County, New York",33100
1400000US36061002700,36061002700,"Census Tract 27, New York County, New York",28438
1400000US36061002800,36061002800,"Census Tract 28, New York County, New York",27976
1400000US36061002900,36061002900,"Census Tract 29, New York County, New York",20344
1400000US36061003001,36061003001,"Census Tract 30.01, New York County, New York",34826
1400000US36061003002,36061003002,"Census Tract 30.02, New York County, New York",34450
1400000US36061003100,36061003100,"Census Tract 31, New York County, New York",67361
1400000US36061003200,36061003200,"Census Tract 32, New York County, New York",36759
1400000US36061003300,36061003300,"Census Tract 33, New York County, New York",113332
1400000US36061003400,36061003400,"Census Tract 34, New York County, New York",37371
1400000US36061003601,36061003601,"Census Tract 36.01, New York County, New York",19271
1400000US36061003602,36061003602,"Census Tract 36.02, New York County, New York",45000
1400000US36061003800,36061003800,"Census Tract 38, New York County, New York",40886
1400000US36061003900,36061003900,"Census Tract 39, New York County, New York",47083
1400000US36061004000,36061004000,"Census Tract 40, New York County, New York",51413
1400000US36061004100,36061004100,"Census Tract 41, New York County, New York",20950
1400000US36061004200,36061004200,"Census Tract 42, New York County, New York",63258
1400000US36061004300,36061004300,"Census Tract 43, New York County, New York",45409
1400000US36061004401,36061004401,"Census Tract 44.01, New York County, New York",66154
1400000US36061004402,36061004402,"Census Tract 44.02, New York County, New York",63519
1400000US36061004500,36061004500,"Census Tract 45, New York County, New York",65662
1400000US36061004700,36061004700,"Census Tract 47, New York County, New York",57167
1400000US36061004800,36061004800,"Census Tract 48, New York County, New York",62229
1400000US36061004900,36061004900,"Census Tract 49, New York County, New York",63275
1400000US36061005000,36061005000,"Census Tract 50, New York County, New York",71734
1400000US36061005100,36061005100,"Census Tract 51, New York County, New York",85483
1400000US36061005200,36061005200,"Census Tract 52, New York County, New York",82882
1400000US36061005300,36061005300,"Census Tract 53, New York County, New York",67917
1400000US36061005400,36061005400,"Census Tract 54, New York County, New York",81696
1400000US36061005501,36061005501,"Census Tract 55.01, New York County, New York",77877
1400000US36061005502,36061005502,"Census Tract 55.02, New York County, New York",83497
1400000US36061005600,36061005600,"Census Tract 56, New York County, New York",85399
1400000US36061005700,36061005700,"Census Tract 57, New York County, New York",97765
1400000US36061005800,36061005800,"Census Tract 58, New York County, New York",68523
1400000US36061005900,36061005900,"Census Tract 59, New York County, New York",72480
1400000US36061006000,36061006000,"Census Tract 60, New York County, New York",76573
1400000US36061006100,36061006100,"Census Tract 61, New York County, New York",86597
1400000US36061006200,36061006200,"Census Tract 62, New York County, New York",52656
1400000US36061006300,36061006300,"Census Tract 63, New York County, New York",77355
1400000US36061006400,36061006400,"Census Tract 64, New York County, New York",63678
1400000US36061006500,36061006500,"Census Tract 65, New York County, New York",56625
1400000US36061006600,36061006600,"Census Tract 66, New York County, New York",44914
1400000US36061006700,36061006700,"Census Tract 67, New York County, New York",57567
1400000US36061006800,36061006800,"Census Tract 68, New York County, New York",52442
1400000US36061006900,36061006900,"Census Tract 69, New York County, New York",128295
1400000US36061007000,36061007000,"Census Tract 70, New York County, New York",67850
1400000US36061007100,36061007100,"Census Tract 71, New York County, New York",75502
1400000US36061007200,36061007200,"Census Tract 72, New York County, New York",75097
1400000US36061007300,36061007300,"Census Tract 73, New York County, New York",58202
1400000US36061007400,36061007400,"Census Tract 74, New York County, New York",76804
1400000US36061007500,36061007500,"Census Tract 75, New York County, New York",72418
1400000US36061007600,36061007600,"Census Tract 76, New York County, New York",41276
1400000US36061007700,36061007700,"Census Tract 77, New York County, New York",68133
1400000US36061007800,36061007800,"Census Tract 78, New York County, New York",70174
1400000US36061007900,36061007900,"Census Tract 79, New York County, New York",67112
1400000US36061008000,36061008000,"Census Tract 80, New York County, New York",68868
1400000US36061008100,36061008100,"Census Tract 81, New York County, New York",61525
1400000US36061008200,36061008200,"Census Tract 82, New York County, New York",62136
1400000US36061008300,36061008300,"Census Tract 83, New York County, New York",28700
1400000US36061008400,36061008400,"Census Tract 84, New York County, New York",70694
1400000US36061008600,36061008600,"Census Tract 86, New York County, New York",110330
1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",56939
1400000US36061008800,36061008800,"Census Tract 88, New York County, New York",61358
1400000US36061008900,36061008900,"Census Tract 89, New York County, New York",55198
1400000US36061009000,36061009000,"Census Tract 90, New York County, New York",80953
1400000US36061009100,36061009100,"Census Tract 91, New York County, New York",58381
1400000US36061009200,36061009200,"Census Tract 92, New York County, New York",62375
1400000US36061009300,36061009300,"Census Tract 93, New York County, New York",51710
1400000US36061009400,36061009400,"Census Tract 94, New York County, New York",15947
1400000US36061009500,36061009500,"Census Tract 95, New York County, New York",60993
1400000US36061009600,36061009600,"Census Tract 96, New York County, New York",60083
1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",32350
1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",67482
1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",60476
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",73906
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",66786
1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",174119
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",61007
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",67500
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",102149
1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",76416
1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",71262
1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",71641
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",68417
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",41940
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",78354
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",188697
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",77329
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",47813
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",108107
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",85908
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",44519
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",49146
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",16607
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",85223
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",12173
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",115430
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",38453
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",105573
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",67653
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",76099
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",75747
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",46279
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",109336
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",52743
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",171146
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",52386
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",65477
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",50688
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",66578
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",25229
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",69163
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",80934
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",70730
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",56507
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",97430
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",145979
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",18750
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",84046
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",67055
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",102582
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",60589
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",70370
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",68750
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",90391
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",89713
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",96588
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",127126
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",166209
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",39983
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",51150
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",94583
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",58761
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",71283
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",53153
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",15069
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",71839
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",92940
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",51648
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",75327
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",152728
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",58619
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",69262
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",23211
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",78719
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",14830
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",89811
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",26670
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",93335
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",22061
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",75000
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",27168
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",72229
1400000US36061017201,36061017201,"Census Tract 172.01, New York County, New York",19443
1400000US36061017202,36061017202,"Census Tract 172.02, New York County, New York",17650
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",71969
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",24861
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",26175
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",87026
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",46154
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",23284
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",59637
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",13705
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",53222
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",16058
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",53229
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",14103
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",56810
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",14008
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",54977
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",16716
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",23836
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",16623
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",56836
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",9320
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",34360
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",16507
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",56196
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",9829
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",14688
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",26029
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",21480
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",49750
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",24091
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",59479
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",23146
1400000US36061020200,36061020200,"Census Tract 202, New York County, New York",23966
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",34702
1400000US36061020400,36061020400,"Census Tract 204, New York County, New York",15298
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",73750
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",25714
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",32273
1400000US36061020702,36061020702,"Census Tract 207.02, New York County, New York",27472
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",24729
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",14310
1400000US36061020902,36061020902,"Census Tract 209.02, New York County, New York",11622
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",26047
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",34940
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",29563
1400000US36061021301,36061021301,"Census Tract 213.01, New York County, New York",25226
1400000US36061021302,36061021302,"Census Tract 213.02, New York County, New York",9375
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",25788
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",25236
1400000US36061021701,36061021701,"Census Tract 217.01, New York County, New York",24118
1400000US36061021702,36061021702,"Census Tract 217.02, New York County, New York",19052
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",22246
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",17272
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",21123
1400000US36061022101,36061022101,"Census Tract 221.01, New York County, New York",15556
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",30185
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",16744
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",26771
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",17400
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",15900
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",28689
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",17766
1400000US36061022701,36061022701,"Census Tract 227.01, New York County, New York",24588
1400000US36061022702,36061022702,"Census Tract 227.02, New York County, New York",13393
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",16444
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",21692
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",16958
1400000US36061023101,36061023101,"Census Tract 231.01, New York County, New York",25272
1400000US36061023102,36061023102,"Census Tract 231.02, New York County, New York",16645
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",18013
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",23762
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",20257
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",24043
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",16094
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",23047
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",22087
1400000US36061023800,36061023800,"Census Tract 238, New York County, New York",49976
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",17841
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",0
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",26491
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",24219
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",11482
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",25631
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",30106
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",20197
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",21354
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",26899
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",35068
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",25712
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",30297
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",28553
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",19947
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",22279
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",32168
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",46418
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",55865
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",25087
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",30387
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",48433
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",26238
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",21023
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",29613
1400000US36061028900,36061028900,"Census Tract 289, New York County, New York",23272
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",21826
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",21678
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",35069
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",0
1400000US36061030100,36061030100,"Census Tract 301, New York County, New York",0
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",38149
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",47994
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",25754
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",0
1400000US36061031300,36061031300,"Census Tract 313, New York County, New York",75625
1400000US36061031500,36061031500,"Census Tract 315, New York County, New York",56250
1400000US36061031701,36061031701,"Census Tract 317.01, New York County, New York",107611
1400000US36061031702,36061031702,"Census Tract 317.02, New York County, New York",0
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",81251
1400000US36081000100,36081000100,"Census Tract 1, Queens County, New York",85898
1400000US36081000200,36081000200,"Census Tract 2, Queens County, New York",38333
1400000US36081000400,36081000400,"Census Tract 4, Queens County, New York",41845
1400000US36081000600,36081000600,"Census Tract 6, Queens County, New York",45225
1400000US36081000700,36081000700,"Census Tract 7, Queens County, New York",45189
1400000US36081000800,36081000800,"Census Tract 8, Queens County, New York",37201
1400000US36081001000,36081001000,"Census Tract 10, Queens County, New York",45694
1400000US36081001200,36081001200,"Census Tract 12, Queens County, New York",40529
1400000US36081001400,36081001400,"Census Tract 14, Queens County, New York",46014
1400000US36081001600,36081001600,"Census Tract 16, Queens County, New York",51250
1400000US36081001800,36081001800,"Census Tract 18, Queens County, New York",47841
1400000US36081001900,36081001900,"Census Tract 19, Queens County, New York",37063
1400000US36081002000,36081002000,"Census Tract 20, Queens County, New York",62813
1400000US36081002200,36081002200,"Census Tract 22, Queens County, New York",47031
1400000US36081002400,36081002400,"Census Tract 24, Queens County, New York",50893
1400000US36081002500,36081002500,"Census Tract 25, Queens County, New York",11055
1400000US36081002600,36081002600,"Census Tract 26, Queens County, New York",42378
1400000US36081002700,36081002700,"Census Tract 27, Queens County, New York",26875
1400000US36081002800,36081002800,"Census Tract 28, Queens County, New York",37135
1400000US36081002900,36081002900,"Census Tract 29, Queens County, New York",32994
1400000US36081003000,36081003000,"Census Tract 30, Queens County, New York",58750
1400000US36081003100,36081003100,"Census Tract 31, Queens County, New York",33819
1400000US36081003200,36081003200,"Census Tract 32, Queens County, New York",45000
1400000US36081003400,36081003400,"Census Tract 34, Queens County, New York",38370
1400000US36081003500,36081003500,"Census Tract 35, Queens County, New York",44286
1400000US36081003600,36081003600,"Census Tract 36, Queens County, New York",43438
1400000US36081003700,36081003700,"Census Tract 37, Queens County, New York",11625
1400000US36081003800,36081003800,"Census Tract 38, Queens County, New York",42908
1400000US36081003900,36081003900,"Census Tract 39, Queens County, New York",32097
1400000US36081004001,36081004001,"Census Tract 40.01, Queens County, New York",41436
1400000US36081004002,36081004002,"Census Tract 40.02, Queens County, New York",31705
1400000US36081004100,36081004100,"Census Tract 41, Queens County, New York",31410
1400000US36081004200,36081004200,"Census Tract 42, Queens County, New York",33000
1400000US36081004300,36081004300,"Census Tract 43, Queens County, New York",15456
1400000US36081004401,36081004401,"Census Tract 44.01, Queens County, New York",35344
1400000US36081004402,36081004402,"Census Tract 44.02, Queens County, New York",39018
1400000US36081004500,36081004500,"Census Tract 45, Queens County, New York",49668
1400000US36081004700,36081004700,"Census Tract 47, Queens County, New York",23984
1400000US36081004900,36081004900,"Census Tract 49, Queens County, New York",42150
1400000US36081005000,36081005000,"Census Tract 50, Queens County, New York",27411
1400000US36081005100,36081005100,"Census Tract 51, Queens County, New York",36020
1400000US36081005200,36081005200,"Census Tract 52, Queens County, New York",33220
1400000US36081005300,36081005300,"Census Tract 53, Queens County, New York",38240
1400000US36081005400,36081005400,"Census Tract 54, Queens County, New York",44958
1400000US36081005500,36081005500,"Census Tract 55, Queens County, New York",33611
1400000US36081005700,36081005700,"Census Tract 57, Queens County, New York",35290
1400000US36081005800,36081005800,"Census Tract 58, Queens County, New York",46563
1400000US36081005900,36081005900,"Census Tract 59, Queens County, New York",41520
1400000US36081006100,36081006100,"Census Tract 61, Queens County, New York",31010
1400000US36081006200,36081006200,"Census Tract 62, Queens County, New York",45261
1400000US36081006300,36081006300,"Census Tract 63, Queens County, New York",32730
1400000US36081006500,36081006500,"Census Tract 65, Queens County, New York",37169
1400000US36081006700,36081006700,"Census Tract 67, Queens County, New York",53036
1400000US36081006900,36081006900,"Census Tract 69, Queens County, New York",35620
1400000US36081007100,36081007100,"Census Tract 71, Queens County, New York",35909
1400000US36081007300,36081007300,"Census Tract 73, Queens County, New York",42019
1400000US36081007500,36081007500,"Census Tract 75, Queens County, New York",30983
1400000US36081007700,36081007700,"Census Tract 77, Queens County, New York",39340
1400000US36081007900,36081007900,"Census Tract 79, Queens County, New York",33807
1400000US36081008100,36081008100,"Census Tract 81, Queens County, New York",29650
1400000US36081008300,36081008300,"Census Tract 83, Queens County, New York",35781
1400000US36081008600,36081008600,"Census Tract 86, Queens County, New York",45431
1400000US36081008700,36081008700,"Census Tract 87, Queens County, New York",14755
1400000US36081008800,36081008800,"Census Tract 88, Queens County, New York",46691
1400000US36081009100,36081009100,"Census Tract 91, Queens County, New York",41000
1400000US36081009400,36081009400,"Census Tract 94, Queens County, New York",36341
1400000US36081009500,36081009500,"Census Tract 95, Queens County, New York",39828
1400000US36081009600,36081009600,"Census Tract 96, Queens County, New York",40406
1400000US36081009700,36081009700,"Census Tract 97, Queens County, New York",51495
1400000US36081009800,36081009800,"Census Tract 98, Queens County, New York",39943
1400000US36081009900,36081009900,"Census Tract 99, Queens County, New York",0
1400000US36081010000,36081010000,"Census Tract 100, Queens County, New York",55601
1400000US36081010100,36081010100,"Census Tract 101, Queens County, New York",50806
1400000US36081010200,36081010200,"Census Tract 102, Queens County, New York",43589
1400000US36081010300,36081010300,"Census Tract 103, Queens County, New York",37413
1400000US36081010400,36081010400,"Census Tract 104, Queens County, New York",41750
1400000US36081010500,36081010500,"Census Tract 105, Queens County, New York",23125
1400000US36081010600,36081010600,"Census Tract 106, Queens County, New York",45396
1400000US36081010700,36081010700,"Census Tract 107, Queens County, New York",4792
1400000US36081010800,36081010800,"Census Tract 108, Queens County, New York",54073
1400000US36081011000,36081011000,"Census Tract 110, Queens County, New York",39122
1400000US36081011100,36081011100,"Census Tract 111, Queens County, New York",41406
1400000US36081011200,36081011200,"Census Tract 112, Queens County, New York",43015
1400000US36081011300,36081011300,"Census Tract 113, Queens County, New York",33279
1400000US36081011400,36081011400,"Census Tract 114, Queens County, New York",28571
1400000US36081011500,36081011500,"Census Tract 115, Queens County, New York",36684
1400000US36081011600,36081011600,"Census Tract 116, Queens County, New York",41772
1400000US36081011700,36081011700,"Census Tract 117, Queens County, New York",41067
1400000US36081011800,36081011800,"Census Tract 118, Queens County, New York",37179
1400000US36081011900,36081011900,"Census Tract 119, Queens County, New York",37500
1400000US36081012000,36081012000,"Census Tract 120, Queens County, New York",45750
1400000US36081012100,36081012100,"Census Tract 121, Queens County, New York",44375
1400000US36081012200,36081012200,"Census Tract 122, Queens County, New York",37804
1400000US36081012300,36081012300,"Census Tract 123, Queens County, New York",45536
1400000US36081012400,36081012400,"Census Tract 124, Queens County, New York",44438
1400000US36081012601,36081012601,"Census Tract 126.01, Queens County, New York",44722
1400000US36081012602,36081012602,"Census Tract 126.02, Queens County, New York",46466
1400000US36081012800,36081012800,"Census Tract 128, Queens County, New York",47969
1400000US36081013000,36081013000,"Census Tract 130, Queens County, New York",38598
1400000US36081013200,36081013200,"Census Tract 132, Queens County, New York",32361
1400000US36081013400,36081013400,"Census Tract 134, Queens County, New York",40286
1400000US36081013500,36081013500,"Census Tract 135, Queens County, New York",39583
1400000US36081013600,36081013600,"Census Tract 136, Queens County, New York",58281
1400000US36081013700,36081013700,"Census Tract 137, Queens County, New York",34545
1400000US36081013800,36081013800,"Census Tract 138, Queens County, New York",45863
1400000US36081014000,36081014000,"Census Tract 140, Queens County, New York",41887
1400000US36081014100,36081014100,"Census Tract 141, Queens County, New York",30542
1400000US36081014201,36081014201,"Census Tract 142.01, Queens County, New York",32068
